#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.noncoding" spec="beast.evolution.alignment.TaxonSet">
#                    <alignment filter="1,458-659,897-898" id="noncoding" spec="beast.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <distribution id="BMT_PropInvariablePrior.s:site" spec="beast.math.distributions.BMTPrior">
#            <count id="hasInvariableSites.s:site" spec="beast.core.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_ProportionInvariable.s:site" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <Beta id="Beta.0" name="distr">
#                <parameter id="RealParameter.29" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#                <parameter id="RealParameter.30" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="0.0">4.0</parameter>
#            </Beta>
#        </distribution>
#        <distribution id="BMT_RatesPrior.s:site" spec="beast.math.distributions.NucleotideRevJumpSubstModelRatePrior">
#            <modelIndicator id="BMT_ModelIndicator.s:site" lower="0" spec="beast.core.parameter.IntegerParameter" upper="5">5</modelIndicator>
#            <substModel id="RevJump.s:site" modelIndicator="@BMT_ModelIndicator.s:site" spec="beast.evolution.substitutionmodel.NucleotideRevJumpSubstModel">
#                <parameter dimension="6" id="BMT_Rates.s:site" lower="0.01" name="rates" spec="beast.core.parameter.RealParameter" upper="100.0">1.0</parameter>
#                <frequencies empirical="false" id="BMTfreqs.s:site" spec="beast.evolution.substitutionmodel.ModelFrequencies">
#                    <hasEqualFreqs id="hasEqualFreqs.s:site" spec="beast.core.parameter.BooleanParameter">false</hasEqualFreqs>
#                    <parameter dimension="4" id="BMT_frequencies.s:site" name="frequencies" spec="beast.core.parameter.RealParameter">0.25 0.25 0.25 0.25</parameter>
#                </frequencies>
#            </substModel>
#            <parameter idref="BMT_Rates.s:site" name="x"/>
#            <Exponential id="BMT_RatesPrior.s:sitex" name="distr"/>
#        </distribution>
#        <prior id="BMT_freqsPrior.s:site" name="distribution" x="@BMT_frequencies.s:site">
#            <distr id="Dirichlet.0" spec="beast.math.distributions.Dirichlet">
#                <parameter dimension="4" id="RealParameter.31" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">1.0 1.0 1.0 1.0</parameter>
#            </distr>
#        </prior>
#        <distribution id="BMT_GammaShapePrior.s:site" spec="beast.math.distributions.BMTPrior">
#            <count id="hasGammaRates.s:site" spec="beast.core.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_gammaShape.s:site" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.4" name="distr">
#                <parameter estimate="false" id="RealParameter.28" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@noncoding" id="treeLikelihood.noncoding" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" hasGammaRates="@hasGammaRates.s:site" hasInvariantSites="@hasInvariableSites.s:site" id="BEASTModelTest.s:site" proportionInvariant="@BMT_ProportionInvariable.s:site" shape="@BMT_gammaShape.s:site" spec="beast.evolution.sitemodel.BEASTModelTestSiteModel" substModel="@RevJump.s:site">
#                <parameter estimate="false" id="BMT_mutationRate.s:site" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:clock" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.1stpos" siteModel="@BEASTModelTest.s:site" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="2-457\3,660-896\3" id="1stpos" spec="beast.evolution.alignment.FilteredAlignment"/>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.2ndpos" siteModel="@BEASTModelTest.s:site" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="3-457\3,661-896\3" id="2ndpos" spec="beast.evolution.alignment.FilteredAlignment"/>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.3rdpos" siteModel="@BEASTModelTest.s:site" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="4-457\3,662-.\3" id="3rdpos" spec="beast.evolution.alignment.FilteredAlignment"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1stpos	treeLikelihood.2ndpos	treeLikelihood.3rdpos	treeLikelihood.noncoding	TreeHeight	YuleModel	birthRate	rateAC	rateAG	rateAT	rateCG	rateCT	rateGT	substmodel	BMT_ModelIndicator	BMT_gammaShape	BMT_ProportionInvariable	hasGammaRates	hasInvariableSites	ActivePropInvariable	ActiveGammaShape	hasEqualFreqs	BMT_frequencies.1	BMT_frequencies.2	BMT_frequencies.3	BMT_frequencies.4
0	-9412.627388142953	-9405.780534509933	-6.8468536330207	-2255.4620131107604	-1765.3638723753463	-3782.2487985792513	-1602.705850444574	1.6275094125967629	-5.246743831876287	1.0	1.0	1.0	1.0	1.0	1.0	1.0	121321	5	1.0	0.1	1	1	0.1	1.0	0	0.25	0.25	0.25	0.25
5000	-5858.045574961067	-5863.718109593132	5.672534632064428	-1417.7531934743124	-1025.4635614764295	-2432.1902760427606	-988.3110785996303	0.26900655374026555	10.018032794639055	6.226928995636265	1.0381911900057315	1.0495188136443356	0.9236908431966488	0.07780682082390793	2.832985511505468	0.07780682082390793	123454	29	1.161625566393265	0.1969590479843104	1	1	0.1969590479843104	1.161625566393265	0	0.2628722352412806	0.2453737986258112	0.24215073747002733	0.24960322866288087
10000	-5812.316708844233	-5818.013296871295	5.6965880270616935	-1416.5553176530016	-1015.0947915250327	-2409.396442583612	-976.9667451096486	0.29083829858951243	8.66874405911143	8.83878684120075	0.9006035705924667	1.3296262794588685	0.4620114642120551	0.03648499997463259	3.2347886857873442	0.03648499997463259	123454	29	0.7429732031174158	0.030132664732608394	1	1	0.030132664732608394	0.7429732031174158	0	0.2625936898401433	0.2435530224164093	0.23258644577446688	0.26126684196898053
15000	-5796.141315411382	-5800.571234319797	4.4299189084157256	-1417.7180771028363	-1007.7759894344313	-2398.340775071299	-976.7363927112308	0.37793918203728655	7.233459307218943	4.795609293256401	0.8134355826689649	1.4807220998115933	0.3019537400831193	0.05734229088301211	3.2892039956702983	0.05734229088301211	123454	29	0.6156845486014753	0.0632827509416619	1	1	0.0632827509416619	0.6156845486014753	0	0.2558873546758522	0.26997590008922506	0.20797002757432764	0.26616671766059513
20000	-5794.631355827511	-5797.755074605619	3.12371877810782	-1420.1126443579099	-1007.2310401522217	-2395.9128925594787	-974.4984975360088	0.3572365798486916	6.998113208347876	7.593317707640141	0.6983801222330956	1.317722282738835	0.3094927734430587	0.03648298689116584	3.6014388478026786	0.03648298689116584	123454	29	0.587287697286241	0.0350812600645325	1	0	0.0	0.587287697286241	0	0.25895576028703476	0.2739283419191652	0.2049016219631451	0.262214275830655
25000	-5777.824599365632	-5781.2476199462835	3.423020580651316	-1409.7893274208234	-1008.5217018493948	-2388.0144366131394	-974.9221540629254	0.35689501707762483	7.3851947039297015	6.740081124030932	0.733117477979259	1.4730475714636941	0.3696266328053857	0.042190205917843	3.3398279059159757	0.042190205917843	123454	29	0.5978982103628813	0.0350812600645325	1	0	0.0	0.5978982103628813	0	0.2700046912454327	0.275372682463207	0.18737013584622958	0.26725249044513083
30000	-5778.751469826039	-5780.665520815668	1.9140509896286069	-1413.495163916181	-1004.5414663680936	-2387.8650886017235	-974.7638019296706	0.4319700611577875	5.71640144559219	6.8646951856123275	0.6054476806314731	1.7664218116968788	0.3683739596690122	0.049656673016668054	3.1604432019693007	0.049656673016668054	123454	29	0.500075027504898	0.0350812600645325	1	0	0.0	0.500075027504898	0	0.26331352647238193	0.28759507774002246	0.1799148372187988	0.26917655856879696
35000	-5752.931254278497	-5755.030360603276	2.0991063247785164	-1405.4230224372038	-1013.6501527137433	-2359.9116170696198	-976.0455683827084	0.4183999998742732	5.886894942531069	6.200987816438206	0.48009807296631957	1.5083276147236306	0.48955421447729186	0.0789123923840511	3.3641953130646574	0.0789123923840511	123454	29	0.49707095649669275	0.0350812600645325	1	0	0.0	0.49707095649669275	0	0.28986673178847916	0.313333590995047	0.1510756958933656	0.2457239813231084
40000	-5725.125023323571	-5726.191606175029	1.0665828514571798	-1399.3724624869672	-1019.0244494857991	-2325.4365963600103	-982.3580978422527	0.5086595076618701	4.291865607921776	3.8613143845195483	0.33547546132081757	2.3771418041577492	0.33547546132081757	0.13312352638235844	2.6856602204359	0.13312352638235844	121343	9	0.40465239170659806	0.0350812600645325	1	0	0.0	0.40465239170659806	0	0.3205690629930082	0.3454681911591314	0.09135418457763686	0.24260856127022373
45000	-5720.945002631557	-5722.29347527354	1.3484726419831246	-1397.2873218183784	-1025.7941828269513	-2323.2913639299513	-975.9206066982588	0.5682819436044447	2.399708915671715	5.252152559574683	0.21569706532589042	2.566705592920979	0.21949761818037156	0.21569706532589042	2.566705592920979	0.21569706532589042	123121	11	0.32204229787065347	0.0350812600645325	1	0	0.0	0.32204229787065347	0	0.3790354202244575	0.3108142119178197	0.08632374363044377	0.22382662422727923
50000	-5720.5621953316095	-5721.227087092556	0.6648917609466674	-1397.4473012448373	-1026.6159095192181	-2318.1722431869766	-978.991633141524	0.6674988315663316	0.36631701307521425	1.763615877096428	0.26950572758975194	2.678251522799543	0.26950572758975194	0.05224274961070514	2.678251522799543	0.05224274961070514	121323	6	0.37646433940813123	0.01782246194836836	1	1	0.01782246194836836	0.37646433940813123	0	0.3505185932941312	0.3144976176608656	0.08849609943937893	0.24648768960562453
55000	-5718.739934384737	-5719.272539928213	0.5326055434750171	-1399.2583835913701	-1023.7795987685063	-2312.88480330673	-983.3497542616059	0.6756302060710141	1.4742423348255107	3.711151725910652	0.26220242266949184	2.5957608874046465	0.26220242266949184	0.26220242266949184	2.5957608874046465	0.021870957182232073	121123	2	0.35268044303469626	0.031394734684217544	1	0	0.0	0.35268044303469626	0	0.3367572681659666	0.3271369650248358	0.08229237744222703	0.2538133893669709
60000	-5718.477258564597	-5721.681299900609	3.2040413360117084	-1398.537688878319	-1018.9339326040225	-2326.321066769312	-977.8886116489558	0.5166545675730837	4.371160740499253	3.961787324555381	0.2708695690400038	2.5602963900196984	0.20284588364020006	0.20284588364020006	2.5602963900196984	0.20284588364020006	123323	18	0.40181102685072817	0.031394734684217544	1	0	0.0	0.40181102685072817	0	0.35110411431485355	0.3148168666549639	0.08229237744222703	0.25178664158795583
